"ID_NUM","Year","Jobs","tracking_status","Scholarship Athlete","Scholarship_Sport","Affinity_Scholarship_Type","Affinity_Scholarship_Amount","Direct Costs","Tuition","Fees","Housing & Food","Books,_Supplies,_&_Other","Personal_Expenses","Travel","par_1_highest_grade_level","par_2_highest_grade_level","First_Gen_Sts","FAFSA_SUBMITTED","FAFSA_DATE","EFC","agi","fisap_income","FWS_Interest","Need","Housing","Total_Awarded_Amount","Matrix_Funds","Out_of_State","Opp","McMillan","Honors","Music","Theater","Art","Endowed","Athletic_Aid","Outside","FWS","PELL","FSEOG","SUB","Total_SUB","UNSUB","Total_UNSUB","UNSUB-PP_Denial","PLUS","PERKINS","Alt_Loan","SCTG","LIFE","HOPE","Palmetto","State_Funds"
"306580","2023","N","AW","N",""," ","0.00","27500","26400","1100","10079","0","1830","1070","3","3","Not FG","Y","10/22/2022 12:00:00 AM","6020","","63401","1","35819","R","24345","12500","0","0","0","0","0","0","0","0","0","0","0","1345","0","3500","3500","2000","2000","0","0","0","0","0","5000","0","0","5000"
"306581","2023","N","SC","N",""," ","0.00","0","0","0","0","0","0","0","1","1","FGEN","Y","2/20/2023 12:00:00 AM","7365","","56388","1","0","R","23000","12500","0","0","0","0","0","0","0","0","0","0","0","0","0","3500","3500","2000","2000","0","0","0","0","0","5000","0","0","5000"
"306582","2023","N","RP","N",""," ","0.00","27500","26400","1100","10079","0","1830","1070","","","No FAFSA","N","","","","","","","R","17500","12500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5000","0","0","5000"
"306583","2023","N","AW","N",""," ","0.00","27500","26400","1100","10079","0","1830","1070","3","2","Not FG","Y","12/9/2022 12:00:00 AM","29156","","152719","1","12683","R","25200","12200","0","700","0","0","0","0","0","0","0","0","0","0","0","0","0","5500","5500","0","0","0","0","4700","0","2800","0","7500"
"306584","2023","N","RP","N",""," ","0.00","27500","26400","1100","10079","0","1830","1070","","","No FAFSA","N","","","","","","","R","15300","12500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2800","0","2800"
"306586","2023","N","SC","N",""," ","0.00","0","0","0","0","0","0","0","","","No FAFSA","N","","","","","","","R","13800","11000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2800","0","2800"
"306587","2023","N","AW","N",""," ","0.00","27500","26400","1100","10079","0","1830","1070","3","3","Not FG","Y","1/29/2023 12:00:00 AM","190546","0","632921","3","0","R","20800","12500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5500","5500","0","0","0","0","0","0","2800","0","2800"
"306589","2023","N","AW","N",""," ","0.00","27500","26400","1100","10079","0","1830","1070","4","4","FGEN","Y","10/21/2022 12:00:00 AM","62060","0","235696","3","0","R","16500","11000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5500","5500","0","0","0","0","0","0","0","0","0"
"306591","2023","N","IP","N",""," ","0.00","27500","26400","1100","10079","0","1830","1070","2","2","FGEN","Y","3/25/2023 12:00:00 AM","","0","","1","","R","13800","11000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2800","0","2800"
"306592","2023","N","AW","N",""," ","0.00","27500","26400","1100","10079","0","1830","1070","2","2","FGEN","Y","10/2/2022 12:00:00 AM","156364","","541482","3","0","R","16500","11000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5500","5500","0","0","0","0","0","0","0","0","0"
"306593","2023","N","RP","N",""," ","0.00","27500","26400","1100","10079","0","1830","1070","","","No FAFSA","N","","","","","","","R","13800","11000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2800","0","2800"
"306594","2023","N","AW","N",""," ","0.00","27500","26400","1100","10079","0","1830","1070"," "," ","FGEN","Y","1/13/2023 12:00:00 AM","0","5188","30343","1","41839","R","26895","14000","0","7250","0","0","0","0","0","0","0","0","0","7395","0","3500","3500","2000","2000","0","0","0","0","0","0","0","0","0"
"306595","2023","N","SC","N",""," ","0.00","0","0","0","0","0","0","0","","","No FAFSA","N","","","","","","","R","12500","12500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"306596","2023","N","AW","N",""," ","0.00","27500","26400","1100","10079","0","1830","1070","3","3","Not FG","Y","11/20/2022 12:00:00 AM","67564","","229020","3","0","R","18000","12500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5500","5500","0","0","0","0","0","0","0","0","0"
"306597","2023","N","AW","N",""," ","0.00","27500","26400","1100","10079","0","1830","1070","2","2","FGEN","Y","11/15/2022 12:00:00 AM","7954","","84107","2","33885","R","26000","15500","0","3000","0","0","0","0","0","0","0","0","0","0","0","3500","3500","2000","2000","0","0","0","0","0","5000","0","0","5000"
"306598","2023","N","RP","N",""," ","0.00","27500","26400","1100","10079","0","1830","1070","","","No FAFSA","N","","","","","","","R","17500","12500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5000","0","0","5000"
"306599","2023","N","RP","N",""," ","0.00","27500","26400","1100","10079","0","1830","1070","","","No FAFSA","N","","","","","","","R","4000","4000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"306600","2023","N","RP","N",""," ","0.00","27500","26400","1100","10079","0","1830","1070","","","No FAFSA","N","","","","","","","R","15300","12500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2800","0","2800"
"306601","2023","N","RP","N",""," ","0.00","27500","26400","1100","10079","0","1830","1070","","","No FAFSA","N","","","","","","","R","17500","12500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5000","0","0","5000"
"306602","2023","N","SC","N",""," ","0.00","0","0","0","0","0","0","0","","","No FAFSA","N","","","","","","","R","12500","12500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"306605","2023","N","SC","N",""," ","0.00","0","0","0","0","0","0","0","","","No FAFSA","N","","","","","","","R","17500","12500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5000","0","0","5000"
"306606","2023","N","RP","N",""," ","0.00","27500","26400","1100","10079","0","1830","1070","","","No FAFSA","N","","","","","","","R","13800","11000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2800","0","2800"
"306607","2023","N","AW","N",""," ","0.00","27500","26400","1100","10079","0","1830","1070","3","3","Not FG","Y","10/1/2022 12:00:00 AM","21582","","125223","3","20257","R","23850","13350","0","850","0","0","0","0","0","0","0","0","0","0","0","1907","1907","3593","3593","0","0","0","0","0","5000","0","0","5000"
"306608","2023","N","RP","N",""," ","0.00","27500","26400","1100","10079","0","1830","1070","","","No FAFSA","N","","","","","","","R","13800","11000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2800","0","2800"
"306609","2023","N","SC","N",""," ","0.00","0","0","0","0","0","0","0","3","3","Not FG","Y","10/8/2022 12:00:00 AM","67503","","222358","1","0","R","23000","12500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5500","5500","0","0","0","0","0","5000","0","0","5000"
"306610","2023","N","SC","N",""," ","0.00","0","0","0","0","0","0","0","","","No FAFSA","N","","","","","","","R","13800","11000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2800","0","2800"
"306611","2023","N","SC","N",""," ","0.00","0","0","0","0","0","0","0","3","3","Not FG","Y","10/7/2022 12:00:00 AM","37325","","151638","3","0","R","23000","12500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5500","5500","0","0","0","0","0","5000","0","0","5000"
"306612","2023","N","AW","N",""," ","0.00","27500","26400","1100","10079","0","1830","1070","3","3","Not FG","Y","10/26/2022 12:00:00 AM","61404","","171492","3","0","R","16500","11000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5500","5500","0","0","0","0","0","0","0","0","0"
"306613","2023","N","SC","N",""," ","0.00","0","0","0","0","0","0","0","","","No FAFSA","N","","","","","","","R","8500","8500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"306614","2023","N","RP","N",""," ","0.00","27500","26400","1100","10079","0","1830","1070","","","No FAFSA","N","","","","","","","R","15300","12500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2800","0","2800"
"306616","2023","N","AW","N",""," ","0.00","27500","26400","1100","10079","0","1830","1070","2","2","FGEN","Y","10/13/2022 12:00:00 AM","0","","39133","1","41839","R","30395","12500","0","0","0","0","0","0","0","0","0","0","0","7395","0","3500","3500","2000","2000","0","0","0","0","0","5000","0","0","5000"
"306617","2023","N","SC","N",""," ","0.00","0","0","0","0","0","0","0","3","3","Not FG","Y","10/26/2022 12:00:00 AM","10268","","115120","1","0","R","18000","12500","0","0","0","0","0","0","0","0","0","0","0","0","0","3500","3500","2000","2000","0","0","0","0","0","0","0","0","0"
"306618","2023","N","RP","N",""," ","0.00","27500","26400","1100","10079","0","1830","1070","","","No FAFSA","N","","","","","","","R","15300","12500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2800","0","2800"
"306619","2023","N","RP","N",""," ","0.00","27500","26400","1100","10079","0","1830","1070","","","No FAFSA","N","","","","","","","R","11000","11000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"306620","2023","N","AW","N","","NS23 BASE","0.00","27500","26400","1100","10079","0","1830","1070","3","2","Not FG","Y","11/2/2022 12:00:00 AM","52135","3286","246902","1","0","R","18500","12500","0","0","0","500","0","0","0","0","0","0","0","0","0","0","0","5500","5500","0","0","0","0","0","0","0","0","0"
"306621","2023","N","RP","N",""," ","0.00","27500","26400","1100","0","0","6062","1852","","","No FAFSA","N","","","","","","","C","15300","12500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2800","0","2800"
"306622","2023","N","RR","N",""," ","0.00","27500","26400","1100","0","0","6062","1852","1","1","FGEN","Y","10/20/2022 12:00:00 AM","6563","9896","68347","1","32889","C","21145","12000","0","0","0","0","0","0","0","0","0","0","0","845","0","3500","3500","2000","2000","0","0","0","0","0","0","2800","0","2800"
"306623","2023","N","SC","N",""," ","0.00","0","0","0","0","0","0","0","3","3","Not FG","Y","11/1/2022 12:00:00 AM","11954","","108138","3","0","R","17750","12250","0","0","0","0","0","0","0","0","0","0","0","0","0","3500","3500","2000","2000","0","0","0","0","0","0","0","0","0"
"306624","2023","N","RP","N",""," ","0.00","27500","26400","1100","10079","0","1830","1070","","","No FAFSA","N","","","","","","","R","11300","8500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2800","0","2800"
"306625","2023","N","RP","N",""," ","0.00","27500","26400","1100","10079","0","1830","1070","","","No FAFSA","N","","","","","","","R","16000","11000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5000","0","0","5000"
"306626","2023","N","AW","N",""," ","0.00","27500","26400","1100","10079","0","1830","1070","2","2","FGEN","Y","10/6/2022 12:00:00 AM","25265","3676","142978","1","16574","R","18200","8000","0","0","0","0","0","0","0","0","0","0","0","0","0","3500","3500","2000","2000","0","0","0","0","4700","0","0","0","4700"
"306627","2023","N","SC","N",""," ","0.00","0","0","0","0","0","0","0","","","No FAFSA","N","","","","","","","R","11000","11000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"306628","2023","N","AW","N",""," ","0.00","27500","26400","1100","10079","0","1830","1070","3","3","Not FG","Y","10/11/2022 12:00:00 AM","2778","","49557","2","39061","R","24145","14000","0","3250","0","0","0","0","0","0","0","0","0","4645","0","3500","3500","2000","2000","0","0","0","0","0","0","0","0","0"
"306632","2023","N","RP","N",""," ","0.00","27500","26400","1100","10079","0","1830","1070","","","No FAFSA","N","","","","","","","R","17500","12500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5000","0","0","5000"
"306633","2023","N","AW","N","","NS23 BASE","0.00","27500","26400","1100","10079","0","1830","1070","3","3","Not FG","Y","5/29/2023 12:00:00 AM","37924","","208595","1","3915","R","27410","12500","0","0","0","500","0","0","0","0","0","0","0","0","0","0","0","5500","5500","0","0","0","0","3910","5000","0","0","8910"
"306634","2023","N","RP","N",""," ","0.00","27500","26400","1100","0","0","6062","1852","","","No FAFSA","N","","","","","","","C","17500","12500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5000","0","0","5000"
"306635","2023","N","SC","N",""," ","0.00","0","0","0","0","0","0","0","","","No FAFSA","N","","","","","","","R","8500","8500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"306636","2023","N","AW","N",""," ","0.00","27500","26400","1100","10079","0","1830","1070","3","3","Not FG","Y","10/16/2022 12:00:00 AM","14530","","88781","1","27309","R","23000","12500","0","0","0","0","0","0","0","0","0","0","0","0","0","3500","3500","2000","2000","0","0","0","0","0","5000","0","0","5000"
"306637","2023","N","RP","N",""," ","0.00","27500","26400","1100","10079","0","1830","1070","","","No FAFSA","N","","","","","","","R","6000","6000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"306638","2023","N","AW","N",""," ","0.00","27500","26400","1100","10079","0","1830","1070","2","2","FGEN","Y","10/17/2022 12:00:00 AM","0","","500","2","41839","R","30395","12500","0","0","0","0","0","0","0","0","0","0","0","7395","0","3500","3500","2000","2000","0","0","0","0","0","5000","0","0","5000"
"306639","2023","N","RP","N",""," ","0.00","27500","26400","1100","10079","0","1830","1070","","","No FAFSA","N","","","","","","","R","13800","11000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2800","0","2800"
"306640","2023","N","SC","N",""," ","0.00","27500","26400","1100","10079","0","1830","1070","","","No FAFSA","N","","","","","","","R","15300","12500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2800","0","2800"
"306641","2023","N","AW","N",""," ","0.00","27500","26400","1100","10079","0","1830","1070","2","2","FGEN","Y","10/12/2022 12:00:00 AM","51744","","205576","2","0","R","23000","12500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5500","5500","0","0","0","0","0","5000","0","0","5000"
"306642","2023","N","AW","N",""," ","0.00","27500","26400","1100","0","0","6062","1852","2","1","FGEN","Y","11/10/2022 12:00:00 AM","1024","","75214","3","38428","C","29345","11500","0","0","0","0","0","0","0","0","0","0","0","7345","0","3500","3500","2000","2000","0","0","0","0","0","5000","0","0","5000"
"306643","2023","N","SC","N",""," ","0.00","0","0","0","0","0","0","0","3","2","Not FG","Y","10/26/2022 12:00:00 AM","0","","17975","1","0","R","22895","10000","0","0","0","0","0","0","0","0","0","0","0","7395","0","3500","3500","2000","2000","0","0","0","0","0","0","0","0","0"
"306644","2023","N","SC","N",""," ","0.00","0","0","0","0","0","0","0","","","No FAFSA","N","","","","","","","C","11300","8500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2800","0","2800"
"306645","2023","N","AW","N",""," ","0.00","27500","26400","1100","10079","0","1830","1070","3","2","Not FG","Y","10/11/2022 12:00:00 AM","9136","","81317","3","32703","R","23000","12500","0","0","0","0","0","0","0","0","0","0","0","0","0","3500","3500","2000","2000","0","0","0","0","0","5000","0","0","5000"
"306646","2023","N","AW","N",""," ","0.00","27500","26400","1100","10079","0","1830","1070","2","4","FGEN","Y","12/10/2022 12:00:00 AM","12196","","78803","1","29643","R","27700","12500","0","0","0","0","0","0","0","0","0","0","0","0","0","3500","3500","2000","2000","0","0","0","0","4700","5000","0","0","9700"
"306647","2023","N","RD","N","","NS23 BASE","0.00","27500","26400","1100","10079","0","1830","1070","3","3","Not FG","Y","11/8/2022 12:00:00 AM","48820","870","178783","3","0","R","16500","11000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5500","5500","0","0","0","0","0","0","0","0","0"
"306648","2023","N","RP","N",""," ","0.00","27500","26400","1100","10079","0","1830","1070","","","No FAFSA","N","","","","","","","R","17500","12500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5000","0","0","5000"
"306649","2023","N","RP","N",""," ","0.00","27500","26400","1100","10079","0","1830","1070","","","No FAFSA","N","","","","","","","R","15300","12500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2800","0","2800"
"306650","2023","N","RP","N",""," ","0.00","27500","26400","1100","10079","0","1830","1070","","","No FAFSA","N","","","","","","","R","12500","12500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"306652","2023","N","AW","N",""," ","0.00","27500","26400","1100","10079","0","1830","1070","2","3","Not FG","Y","11/30/2022 12:00:00 AM","0","","0","1","41839","R","29695","14000","0","2500","0","0","0","0","0","0","0","0","0","7395","0","3500","3500","2000","2000","0","0","0","0","0","0","2800","0","2800"
"306654","2023","N","SC","N",""," ","0.00","0","0","0","0","0","0","0","","","No FAFSA","N","","","","","","","R","17500","12500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5000","0","0","5000"
"306655","2023","N","RP","N",""," ","0.00","27500","26400","1100","10079","0","1830","1070","","","No FAFSA","N","","","","","","","R","15300","12500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2800","0","2800"
"306657","2023","N","SC","N",""," ","0.00","0","0","0","0","0","0","0","3","3","Not FG","Y","11/26/2022 12:00:00 AM","1623","1093","82776","3","0","R","24795","10750","0","0","0","0","0","0","0","0","0","0","0","5745","0","3500","3500","2000","2000","0","0","0","0","0","0","2800","0","2800"
"306658","2023","N","RP","N",""," ","0.00","27500","26400","1100","10079","0","1830","1070","","","No FAFSA","N","","","","","","","R","15300","12500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2800","0","2800"
"306660","2023","N","AW","N",""," ","0.00","27500","26400","1100","10079","0","1830","1070","2","4","FGEN","Y","11/19/2022 12:00:00 AM","0","","36065","3","41839","R","28195","12500","0","0","0","0","0","0","0","0","0","0","0","7395","0","3500","3500","2000","2000","0","0","0","0","0","0","2800","0","2800"
"306661","2023","N","RP","N",""," ","0.00","27500","26400","1100","10079","0","1830","1070","","","No FAFSA","N","","","","","","","R","17500","12500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5000","0","0","5000"
"306662","2023","N","SC","N",""," ","0.00","0","0","0","0","0","0","0","","","No FAFSA","N","","","","","","","R","17500","12500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5000","0","0","5000"
"306663","2023","N","AW","N",""," ","0.00","27500","26400","1100","10079","0","1830","1070","2","4","FGEN","Y","10/25/2022 12:00:00 AM","440","","40846","1","41399","R","33945","14000","0","4000","0","0","0","0","0","0","0","0","0","6945","0","3500","3500","2000","2000","0","0","0","0","4700","0","2800","0","7500"
"306664","2023","N","RP","N",""," ","0.00","27500","26400","1100","10079","0","1830","1070","","","No FAFSA","N","","","","","","","R","15300","12500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2800","0","2800"
"306665","2023","N","RP","N",""," ","0.00","27500","26400","1100","10079","0","1830","1070","","","No FAFSA","N","","","","","","","R","11000","11000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"306667","2023","N","RP","N",""," ","0.00","27500","26400","1100","10079","0","1830","1070","","","No FAFSA","N","","","","","","","R","13800","11000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2800","0","2800"
"306668","2023","N","RD","Y","Baseball","AS23 BASE","5000.00","27500","26400","1100","10079","0","1830","1070","3","3","Not FG","Y","10/2/2022 12:00:00 AM","21784","","179628","1","20055","R","41839","14000","0","3000","0","0","0","0","0","0","5000","0","0","0","0","1055","1055","4445","4445","0","0","0","17339","0","0","0","0","0"
"306669","2023","N","SC","N",""," ","0.00","0","0","0","0","0","0","0","3","3","Not FG","Y","12/13/2022 12:00:00 AM","19431","","165002","2","0","R","18000","12500","0","0","0","0","0","0","0","0","0","0","0","0","0","3500","3500","2000","2000","0","0","0","0","0","0","0","0","0"
"306670","2023","N","SC","N",""," ","0.00","0","0","0","0","0","0","0","","","No FAFSA","N","","","","","","","R","8500","8500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"306671","2023","N","SC","N",""," ","0.00","0","0","0","0","0","0","0","","","No FAFSA","N","","","","","","","R","8500","8500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"306672","2023","N","AW","N",""," ","0.00","27500","26400","1100","10079","0","1830","1070","2"," ","FGEN","Y","11/10/2022 12:00:00 AM","5788","","62727","3","36051","R","27545","15400","0","3400","0","0","0","0","0","0","0","0","0","1645","0","3500","3500","2000","2000","0","0","0","0","0","5000","0","0","5000"
"306673","2023","N","RD","Y","Women's Track/Cross Country","AS23 WOM TR/XC","11964.00","27500","26400","1100","10079","0","1830","1070","2","1","FGEN","Y","10/2/2022 12:00:00 AM","0","","24073","1","41839","R","37859","11000","0","0","0","0","0","0","0","0","11964","0","0","7395","0","0","0","0","0","0","0","0","0","4700","0","2800","0","7500"
"306674","2023","N","SC","N",""," ","0.00","0","0","0","0","0","0","0","","","No FAFSA","N","","","","","","","C","17500","12500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5000","0","0","5000"
"306675","2023","N","SC","N",""," ","0.00","0","0","0","0","0","0","0","2","4","FGEN","Y","12/29/2022 12:00:00 AM","10445","","93910","1","0","R","25500","12500","0","0","0","0","0","0","0","0","0","0","0","0","0","3500","3500","2000","2000","0","0","0","0","4700","0","2800","0","7500"
"306676","2023","N","SC","N",""," ","0.00","0","0","0","0","0","0","0","3","2","Not FG","Y","11/30/2022 12:00:00 AM","3769","","47716","1","0","R","26645","12500","0","0","0","0","0","0","0","0","0","0","0","3645","0","3500","3500","2000","2000","0","0","0","0","0","5000","0","0","5000"
"306677","2023","N","SC","N",""," ","0.00","27500","26400","1100","10079","0","1830","1070","","","No FAFSA","N","","","","","","","R","11000","11000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"306678","2023","N","RP","N",""," ","0.00","27500","26400","1100","10079","0","1830","1070","","","No FAFSA","N","","","","","","","R","15300","12500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2800","0","2800"
"306679","2023","N","AW","N",""," ","0.00","27500","26400","1100","10079","0","1830","1070","3","4","Not FG","Y","10/1/2022 12:00:00 AM","38328","","172296","1","3511","R","23000","12500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5500","5500","0","0","0","0","0","5000","0","0","5000"
"306682","2023","N","RP","N",""," ","0.00","27500","26400","1100","10079","0","1830","1070","","","No FAFSA","N","","","","","","","R","4000","4000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"306684","2023","N","SC","N",""," ","0.00","0","0","0","0","0","0","0","3","3","Not FG","Y","10/11/2022 12:00:00 AM","53024","","202759","2","0","R","19300","11000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5500","5500","0","0","0","0","0","0","2800","0","2800"
"306685","2023","N","RD","N","","NS23 MENS LAX","0.00","27500","26400","1100","10079","0","1830","1070","3","3","Not FG","Y","11/3/2022 12:00:00 AM","0","","30100","1","41839","R","26895","14000","0","7250","0","0","0","0","0","0","0","0","0","7395","0","3500","3500","2000","2000","0","0","0","0","0","0","0","0","0"
"306686","2023","N","RP","N",""," ","0.00","27500","26400","1100","10079","0","1830","1070","","","No FAFSA","N","","","","","","","R","4000","4000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"306687","2023","N","AW","N","","NS23 MENS LAX","0.00","27500","26400","1100","10079","0","1830","1070","3","3","Not FG","Y","10/23/2022 12:00:00 AM","59705","","228535","1","0","R","15000","9500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5500","5500","0","0","0","0","0","0","0","0","0"
"306688","2023","N","SC","N",""," ","0.00","0","0","0","0","0","0","0","","","No FAFSA","N","","","","","","","R","6000","6000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"306690","2023","N","RP","N",""," ","0.00","27500","26400","1100","10079","0","1830","1070","","","No FAFSA","N","","","","","","","R","15300","12500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2800","0","2800"
"306691","2023","N","AW","N",""," ","0.00","27500","26400","1100","10079","0","1830","1070","2","4","FGEN","Y","10/1/2022 12:00:00 AM","0","","8007","1","41839","R","38095","15500","0","4000","0","0","0","0","0","0","0","0","0","7395","0","3500","3500","2000","2000","0","0","0","0","4700","5000","0","0","9700"
"306692","2023","N","RP","N",""," ","0.00","27500","26400","1100","10079","0","1830","1070","","","No FAFSA","N","","","","","","","R","17500","12500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5000","0","0","5000"
"306693","2023","N","AW","N",""," ","0.00","27500","26400","1100","10079","0","1830","1070","2","2","FGEN","Y","10/27/2022 12:00:00 AM","4680","","58244","2","37159","R","25345","14300","0","3550","0","0","0","0","0","0","0","0","0","2745","0","3500","3500","2000","2000","0","0","0","0","0","0","2800","0","2800"
"306705","2023","N","SC","N",""," ","0.00","0","0","0","0","0","0","0","","","No FAFSA","N","","","","","","","C","13800","11000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2800","0","2800"
"306708","2023","N","SC","N",""," ","0.00","0","0","0","0","0","0","0","3","2","Not FG","Y","11/14/2022 12:00:00 AM","7572","","66928","1","0","R","27250","14250","0","3250","0","0","0","0","0","0","0","0","0","0","0","3500","3500","2000","2000","0","0","0","0","4700","0","2800","0","7500"
"306709","2023","N","RP","N",""," ","0.00","27500","26400","1100","10079","0","1830","1070","","","No FAFSA","N","","","","","","","R","11000","11000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"306710","2023","N","RP","N",""," ","0.00","27500","26400","1100","10079","0","1830","1070","","","No FAFSA","N","","","","","","","R","15300","12500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2800","0","2800"
"306711","2023","N","RP","N",""," ","0.00","27500","26400","1100","10079","0","1830","1070","","","No FAFSA","N","","","","","","","R","17500","12500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5000","0","0","5000"
"306712","2023","N","AW","N",""," ","0.00","27500","26400","1100","10079","0","1830","1070","3"," ","Not FG","Y","10/27/2022 12:00:00 AM","14646","","96851","2","27193","R","20300","14800","0","2550","0","0","0","0","0","0","0","0","0","0","0","3500","3500","2000","2000","0","0","0","0","0","0","0","0","0"
